update,train_mse,val_mse,lr,grad_norm,param_count,elapsed_s,nan_inf
21700,0.05969252064824104,0.05768080800771713,0.0001,0.2659321129322052,727695,577.6580111980438,False
21800,0.05871674790978432,0.056751638650894165,0.0001,0.29577571153640747,727695,578.5715506076813,False
21900,0.050571735948324203,0.06864320486783981,0.0001,0.21678763628005981,727695,579.4815993309021,False
22000,0.06396644562482834,0.05867490917444229,0.0001,0.3362922668457031,727695,580.3947246074677,False
22100,0.05767306312918663,0.062170881778001785,0.0001,0.2482045590877533,727695,581.305135011673,False
22200,0.05728290230035782,0.05468399450182915,0.0001,0.2524091303348541,727695,582.2220268249512,False
22300,0.0544331818819046,0.05733846127986908,0.0001,0.3504719138145447,727695,583.1742238998413,False
22400,0.06352823972702026,0.059829067438840866,0.0001,0.23121888935565948,727695,584.0938012599945,False
22500,0.06472385674715042,0.060759857296943665,0.0001,0.29999828338623047,727695,585.0070462226868,False
22600,0.05525627359747887,0.05911867320537567,0.0001,0.26067957282066345,727695,585.9215836524963,False
22700,0.06533067673444748,0.05779915675520897,0.0001,0.2833668887615204,727695,586.8348298072815,False
22800,0.05726127699017525,0.0635947436094284,0.0001,0.3313698470592499,727695,587.7468285560608,False
22900,0.05856979638338089,0.057699043303728104,0.0001,0.2758355140686035,727695,588.6577677726746,False
23000,0.061759572476148605,0.05795535072684288,0.0001,0.2889370918273926,727695,589.5667955875397,False
23100,0.05563870444893837,0.05274615064263344,0.0001,0.31291213631629944,727695,590.4785678386688,False
23200,0.05693645402789116,0.06399215757846832,0.0001,0.2645508646965027,727695,591.386087179184,False
23300,0.05016249418258667,0.062236711382865906,0.0001,0.29362112283706665,727695,592.2948815822601,False
23400,0.057620979845523834,0.06455031782388687,0.0001,0.2533523440361023,727695,593.2049748897552,False
23500,0.051826607435941696,0.06122113764286041,0.0001,0.33291497826576233,727695,594.1654939651489,False
23600,0.05841761827468872,0.05730161815881729,0.0001,0.2615320682525635,727695,595.1644642353058,False
23700,0.060178034007549286,0.05843653157353401,0.0001,0.2994901239871979,727695,596.1692821979523,False
23800,0.05523652955889702,0.06037621200084686,0.0001,0.26929911971092224,727695,597.0905134677887,False
23900,0.05616258084774017,0.06179063394665718,0.0001,0.2618560492992401,727695,598.0838508605957,False
